id	title	revenue	vote_count	vote_average	popularity
42470	The Day of the Dolphin	0	8	5.4	6.474497
3101	I Love You to Death	0	68	6.2	8.112160000000001
6466	Freddy vs. Jason	114908830	608	5.8	14.015739000000002
20210	Grind	0	34	6.1	2.6380790000000003
2055	Open Range	68296293	268	7.0	16.532577
11770	Shaolin Soccer	42776760	504	6.6	8.461631
14926	Uptown Girls	37095657	193	6.1	5.555088
2771	American Splendor	6003587	121	7.1	7.05435
1778	The Backyard	0	2	9.0	0.13297899999999999
44408	Carnage	0	2	7.5	0.100901
54390	Passionada	0	5	6.7	0.475951
10923	Agent Cody Banks	58795814	289	5.0	10.445141
17745	Camp Nowhere	0	39	5.5	3.872061
79888	The Cemetery Club	0	4	3.0	0.562187
114776	Changing Habits	0	1	1.0	0.621816
21989	Hot Dog... The Movie	0	24	4.4	2.0292220000000003
18573	House of Wax	23800000	75	7.0	9.072006
37451	The Inn of the Sixth Happiness	0	17	6.6	1.064714
41759	Man's Best Friend	12974636	26	5.5	4.719295
37227	Of Unknown Origin	0	19	5.9	3.009764
48791	Royal Deceit	0	10	6.1	3.709507
80047	Rowing with the Wind	0	5	4.2	0.00469
41944	The Rachel Papers	0	11	5.5	1.348913
8992	The Sure Thing	0	82	6.6	4.285337
35371	Thrashin'	0	13	6.5	7.723056
19053	Valley Girl	17343596	61	6.2	8.438808
11206	Wait Until Dark	11000000	112	7.5	6.216637
49762	Where the Rivers Flow North	0	1	5.5	0.17770899999999998
30970	Code Unknown	95242	59	6.9	11.251674000000001
13154	Showdown in Little Tokyo	2275557	99	5.7	11.521011
18148	Tokyo Story	0	190	8.2	10.009423
54898	The Green Ray	0	25	7.4	2.1945810000000003
636	THX 1138	2437000	265	6.4	8.152085000000001
3055	Valley of the Dolls	50000000	30	6.7	2.474398
40920	The Business of Fancydancing	0	2	8.0	0.102743
54986	Chunhyang	0	12	6.8	0.644469
43048	Tunes of Glory	0	14	7.1	1.336759
11898	Kind Hearts and Coronets	0	109	7.6	9.753718
26225	Ash Wednesday	0	14	5.5	1.0619239999999999
14881	Joe Kidd	6330000	76	6.4	5.809807
26198	The Keep	3661757	56	5.9	3.5544910000000005
35072	Atragon	0	5	5.3	1.387117
43226	The Mysterians	0	8	6.1	1.138696
44585	Attack of the Puppet People	0	12	4.8	0.475441
35073	The Beast from 20,000 Fathoms	5000000	41	6.7	3.424057
9051	10	74865517	69	5.4	8.539083
9362	Tremors	48572000	882	6.6	15.750026
19542	The Red Shoes	0	124	8.2	10.44551
120683	Me & Isaac Newton	0	0	0.0	0.00323
936	The Pink Panther	10878107	246	6.9	7.851263
12268	The Pink Panther Strikes Again	33833201	119	6.8	5.58692
10999	Commando	57500000	753	6.4	10.193652
33521	Dracula	0	49	6.4	3.3100400000000003
4593	The Discreet Charm of the Bourgeoisie	0	140	7.4	4.8779
34044	Waco: The Rules of Engagement	0	10	7.3	0.455574
12276	The Road Home	0	52	7.7	2.6114919999999997
3782	Ikiru	55240	208	8.1	7.8435619999999995
36629	Comic Book Villains	0	16	5.6	1.237955
2891	An Angel at My Table	0	30	6.9	2.6494470000000003
12722	War Photographer	0	17	7.3	0.937069
41806	Ay, Carmela!	2000000	11	6.5	0.940509
143795	War and Peace	0	0	0.0	0.0034920000000000003
38304	Far Away	0	1	7.0	0.060327
26246	Incident at Oglala	0	3	8.2	0.501794
124839	Predictions of Fire	0	1	8.0	0.038007
20815	The Handmaid's Tale	0	31	5.8	3.1636130000000002
19433	Revolution OS	0	21	6.9	3.14531
99006	Live Nude Girls Unite!	48752	0	0.0	0.0012720000000000001
48464	All the Little Animals	0	11	5.8	1.745282
7504	Earth	528972	9	6.6	3.8779879999999998
513	Fire	501533	17	6.0	5.398354
6619	Death in Venice	0	78	7.1	3.770948
32316	Marci X	1675706	12	3.3	4.15656
10610	The Medallion	0	286	5.3	9.885859
2830	My Boss's Daughter	0	189	4.4	13.49615
15920	Autumn Spring	0	2	7.0	0.5724
21413	The Battle of Shaker Heights	0	17	5.6	10.536667999999999
38874	Don't Tempt Me	0	19	5.9	1.214691
16405	Dust	0	8	5.6	1.210809
33255	Stoked: The Rise And Fall Of Gator	0	5	7.2	0.782053
178675	Venus Boyz	0	3	7.0	0.45331000000000005
99648	Suddenly	0	6	6.3	0.21479600000000001
11351	Jeepers Creepers 2	63102666	304	5.5	14.786032
333	Bollywood/Hollywood	0	4	6.1	2.015731
30246	Civil Brand	0	4	5.3	0.436695
112961	Nola	10550	0	0.0	0.34991300000000003
22200	Once Upon a Time in the Midlands	0	14	5.9	1.32996
2722	The Other Side of the Bed	0	24	6.3	1.9977099999999999
27090	Zero Day	0	24	7.1	1.394528
13778	Dickie Roberts: Former Child Star	0	65	5.1	6.9576009999999995
9616	The Order	11560806	93	4.8	5.370818
55015	Home Room	0	10	6.8	6.040767
1415	Party Monster	742898	60	5.9	3.0078419999999997
31094	Taking Sides	0	12	6.1	5.760896
11547	Cabin Fever	30553394	332	5.5	6.4666879999999995
7270	Matchstick Men	65565672	515	6.9	5.539265
1428	Once Upon a Time in Mexico	98185582	605	6.2	8.843364999999999
17906	Dummy	0	15	6.1	2.1712540000000002
153	Lost in Translation	119723856	1943	7.3	11.609441
66111	Luster	0	4	4.8	1.6419119999999998
33320	Millennium Actress	37641	123	7.8	5.330725
15136	So Close	0	47	6.4	3.905881
61054	Children Of The Night	0	8	4.4	0.312221
4703	Daisy Miller	0	5	5.8	1.053839
29507	Enlightenment Guaranteed	0	4	6.8	1.0269110000000001
27590	Gotcha!	8800000	47	6.1	6.086982
52734	Hard to Hold	0	2	4.8	0.006668
14603	Kuffs	0	60	5.3	6.370387
10617	Once Upon a Time in China	3826459	99	7.4	5.476134
10618	Once Upon a Time in China II	30399676	54	7.1	3.6066879999999997
10619	Once Upon a Time in China III	27540561	47	6.7	8.507688
11293	Paper Moon	0	154	7.8	6.471879
36759	Sgt. Pepper's Lonely Hearts Club Band	0	18	4.5	2.3267700000000002
38960	A Song for Martin	0	3	6.5	0.156531
19383	Targets	0	35	6.6	1.738863
53650	The Ugly American	0	8	5.8	0.8758729999999999
40775	The Bostonians	0	4	5.5	0.182355
9584	Convoy	22765081	78	6.1	4.925738
8408	Day of the Dead	34000000	276	6.9	8.801822
14030	Hello, Dolly!	33208099	61	6.6	8.407519
49685	I'm Going Home	0	9	6.1	1.789982
2687	Memoirs of an Invisible Man	14358033	127	5.7	6.064099
16323	The Rose	29174648	28	6.8	2.132964
39859	See No Evil	0	11	6.1	0.732123
41846	Super Sucker	0	2	3.0	0.367595
74585	Indiscretion of an American Wife	0	8	5.3	0.895958
23325	At War with the Army	0	13	5.1	3.355457
16790	Bingo	0	21	4.5	2.6810099999999997
31579	God Told Me To	0	22	5.1	1.903143
40353	I, Madman	151203	19	5.4	5.5936010000000005
23033	Jungle Book	0	20	6.6	2.4677729999999998
19064	Once Bitten	10000000	75	5.3	6.1746989999999995
34564	Shrimp on the Barbie	458996	7	6.4	0.879697
25241	Squirm	0	29	5.2	3.192931
43041	The Adventures of Huckleberry Finn	0	8	5.9	0.9180719999999999
28942	The Brood	0	138	6.6	9.445978
37025	The Prince and the Pauper	0	10	6.4	5.67106
10739	Anything Else	0	151	6.2	11.10416
12767	Cold Creek Manor	21384035	114	4.9	5.84474
22309	The Fighting Temptations	30238577	38	5.3	2.18689
13156	Secondhand Lions	0	264	6.9	8.636608
277	Underworld	95708457	2556	6.6	20.624333
9707	Bubba Ho-tep	0	192	6.7	5.574383
38244	Casa de los Babys	0	8	5.6	2.329471
24488	Demonlover	0	13	5.7	5.821242
278813	Esmeraldero	0	0	0.0	0.002353
20321	Close Your Eyes	0	13	5.6	6.327386
36791	In This World	0	14	6.3	0.907637
61401	Tibet: Cry of the Snow Lion	0	4	8.0	0.152361
17614	Yossi & Jagger	0	28	6.7	1.9487009999999998
7288	Duplex	19322135	500	5.9	12.160363
10159	The Rundown	80916492	523	6.4	8.304835
10934	Under the Tuscan Sun	58878723	178	6.4	8.508008
287816	Camera Obscura	0	1	3.0	0.037259
54243	Kart Racer	0	2	3.8	0.700658
5653	Luther	0	84	6.6	7.1829089999999995
321	Mambo Italiano	3031801	28	5.6	2.8733560000000002
20	My Life Without Me	9726954	78	7.2	10.310508
18113	National Lampoon Presents Dorm Daze	0	34	4.6	4.640429
5168	To Be and to Have	0	31	7.2	1.57002
9662	The Triplets of Belleville	1477676	233	7.3	8.35586
837	Videodrome	2120439	464	7.1	7.9450389999999995
20303	Life and Debt	0	5	6.3	0.250317
19666	Lagaan: Once Upon a Time in India	8100000	125	7.2	4.9745099999999995
821	Judgment at Nuremberg	10000000	161	7.6	9.697105
41834	Journey of Hope	0	3	7.7	0.022568
37672	Same Time, Next Year	19	18	6.5	2.103581
1358	A Brief History of Time	0	37	7.4	2.4312
2200	Jacob the Liar	0	7	7.3	2.072612
11475	Leningrad Cowboys Go America	0	27	6.7	6.5909130000000005
776	The Rules of the Game	0	109	7.7	5.568997
40440	The Song Remains the Same	0	23	8.0	1.974016
16563	Seven Brides for Seven Brothers	5000000	117	7.1	5.748536
11703	Kiss of the Spider Woman	0	53	6.8	3.5703769999999997
891	All the President's Men	70600000	424	7.6	12.421754
83714	Angie	0	11	5.0	0.603104
12531	The Apartment	0	37	6.5	6.228174
10881	Avalon	8826094	93	6.8	5.019679
11832	Babette's Feast	4398938	81	7.0	10.139954
51300	The Barber of Siberia	0	32	7.2	1.9280110000000001
11806	Beethoven	147214049	425	5.6	9.322716999999999
10438	Beethoven's 2nd	118243066	175	5.0	5.886769
36349	Black Moon Rising	6637565	29	5.9	2.379451
650	Boyz n the Hood	57504069	377	7.4	6.866505999999999
10337	Bugsy	49114016	83	6.0	5.516316000000001
8446	Bugsy Malone	0	71	6.5	5.348193
42570	By the Sword	0	9	5.2	0.460399
9874	Cobra	49042224	402	5.6	6.892828999999999
11477	Common Wealth	0	57	6.9	3.6939660000000005
37753	Consenting Adults	21591728	27	5.6	2.967012
29161	Phenomena	0	146	6.7	5.621519
21627	Crimewave	0	26	5.3	3.7182839999999997
9501	Crying Freeman	0	69	6.3	7.603066
49291	Time and Tide	0	26	5.9	2.5877529999999997
4543	The Meaning of Life	0	506	7.2	11.085432
11046	Where Eagles Dare	21000000	233	7.4	12.088407
11707	Tightrope	48143579	85	6.1	8.991304
7442	Sleeping with the Enemy	174999005	228	6.1	8.560694
14425	PCU	4350774	42	6.0	8.888278
6723	The Rookie	21633874	134	5.6	8.110591000000001
13343	The Ghost & Mr. Chicken	0	29	6.6	1.907872
16969	City Heat	38348988	49	5.1	12.881025
11338	Into the Night	6700000	59	6.4	5.709878
13339	Three O'Clock High	3685862	64	6.6	3.5520050000000003
28761	White Hunter Black Heart	0	58	6.5	3.82281
25237	Come and See	0	174	8.1	12.643241999999999
41780	A Rage in Harlem	10400000	17	5.8	2.404818
9871	Ginger Snaps	0	211	6.6	5.603312
33258	More American Graffiti	15014674	23	4.8	3.0844259999999997
71940	The Ballad of Little Jo	0	5	5.9	1.049852
26850	Under Suspicion	221295	15	6.1	2.7745889999999997
70709	Ruby	0	4	3.0	0.289508
36855	The Reluctant Astronaut	0	18	6.0	1.765691
20238	The Shakiest Gun in the West	0	20	6.2	1.053244
33783	It's Pat	0	16	3.4	2.022118
163549	Sunday in the Country	0	2	7.8	0.003013
47898	The Gun in Betty Lou's Handbag	3721911	7	4.1	1.386549
19171	Sudden Fear	0	20	7.1	1.184996
48345	Nobody's Baby	0	7	4.7	0.8724
11364	Regarding Henry	0	152	6.6	6.9727369999999995
38135	The Debut	0	4	5.3	0.212418
55950	Wilder Napalm	0	10	6.5	1.7659770000000001
39916	Contamination	0	20	5.4	1.06063
31634	The Amazing Transparent Man	0	12	4.1	1.492473
43739	Love Affair	0	16	6.1	3.251277
45203	Once in the Life	0	2	5.5	0.241579
14874	Try Seventeen	0	30	6.1	2.814091
32082	The Hospital	0	24	6.7	2.523584
25269	Article 99	6375979	12	5.5	2.471038
29449	Images	0	15	6.7	1.6890049999999999
37943	Eureka	123572	14	5.8	1.721489
33633	Oleanna	124693	8	5.8	1.9541529999999998
86763	Chattahoochee	0	10	6.1	1.777657
78146	Tough Guys Don't Dance	858250	6	4.8	0.9570190000000001
88641	There Goes My Baby	123509	2	8.5	0.377787
30315	Kingdom of the Spiders	17000000	31	5.6	2.884359
13765	Scrooge	0	38	6.5	10.012358
12772	Leap of Faith	0	49	5.1	5.255269999999999
47866	Gas Food Lodging	1345236	12	5.8	1.072438
18900	In Cold Blood	13007551	83	7.4	8.592792
73265	Campus Man	989000	3	5.2	0.0008439999999999999
17744	The Bedford Incident	0	24	7.0	2.61096
62124	Murderous Maids	0	9	7.2	0.607812
3087	Yankee Doodle Dandy	0	57	7.4	3.6582739999999996
14282	Ninja Scroll	0	126	7.4	7.634365
11502	Knife in the Water	0	73	7.1	9.474616000000001
29451	The Devil and Daniel Webster	0	20	7.7	6.735297
21219	Mobsters	20246790	34	5.7	12.511561
116094	Charlotte Sometimes	0	3	5.8	0.193088
2116	Out of Time	55495563	305	6.1	10.738888000000001
1584	School of Rock	131282949	1454	6.8	17.951420000000002
28236	Concert for George	0	11	8.0	1.416876
40945	The Event	0	3	6.7	0.213473
19555	9 Dead Gay Guys	0	11	5.1	1.055872
2056	The Station Agent	8679814	213	7.4	5.85469
4997	Wonderland	2466444	73	6.2	8.062123
8439	Bus 174	217201	30	7.7	1.5120129999999998
322	Mystic River	156822020	1473	7.6	12.602438000000001
21765	Good Boy!	0	31	4.6	6.575505000000001
11059	House of the Dead	13818181	106	2.8	5.701278
11775	Intolerable Cruelty	119940815	400	5.8	13.469862
24	Kill Bill: Vol. 1	180949000	5091	7.7	25.261865
54973	Dopamine	22278	5	5.0	0.401575
10930	The Flower of Evil	0	10	5.7	1.5280120000000001
21059	Girls Will Be Girls	0	9	5.0	0.45041899999999996
49475	Porn Theater	0	9	6.5	1.75109
11329	Runaway Jury	80154140	354	6.9	8.810961
9373	The Texas Chainsaw Massacre	107071655	670	6.1	7.810067999999999
1550	Pieces of April	0	64	6.4	4.19275
5493	Returner	0	43	6.7	4.223815
28200	Sylvia	10000000	34	5.6	11.37237
10629	Veronica Guerin	1569918	61	6.8	9.548519
10944	In the Cut	23	93	4.7	5.799628
9839	Beyond Borders	0	113	6.7	8.940335000000001
13920	Radio	52277485	146	6.8	5.81647
4256	Scary Movie 3	220673217	948	5.8	11.142209
10009	Brother Bear	0	1410	6.9	12.300905
1807	Elephant	10012022	410	7.0	6.447312
33343	Gypsy 83	0	8	7.4	0.469538
30141	The Singing Detective	0	41	5.9	12.650143
10536	The Italian Job	0	202	7.1	9.371815
14157	Impulse	0	7	4.3	0.47698999999999997
67809	Normal	0	12	7.2	4.898537
42044	Shoah	0	36	8.7	1.978031
37922	Unconditional Love	0	19	6.6	8.173719
1376	Sweet Sixteen	0	48	6.5	12.130265
31397	Alien from L.A.	0	10	2.9	1.377641
50374	Black Sunday	0	39	6.8	4.05337
96171	Men of Respect	0	5	3.8	0.8434940000000001
20312	Interstate 60	0	136	7.1	7.335241000000001
59809	Lipstick	0	4	5.6	0.522987
135890	Storyville	0	6	5.7	0.810096
64945	That was Then... This is Now	0	9	5.9	0.619283
2348	Holy Matrimony	616938	7	4.6	2.293644
44591	The Black Scorpion	0	9	5.1	0.748812
10389	The Eye	0	108	6.4	4.827322000000001
18979	Captain Kronos: Vampire Hunter	0	28	6.0	2.9804150000000003
31206	The Jolson Story	0	4	6.4	1.193303
28658	You'll Never Get Rich	0	10	6.5	3.467439
3117	Frankenstein and the Monster from Hell	0	23	6.3	8.388808000000001
20684	Preaching to the Perverted	0	8	6.5	1.2536100000000001
27450	Chicago Joe and the Showgirl	0	3	4.5	0.751073
26643	The Magic Sword	0	9	4.2	1.3624690000000002
62327	Promised Land	316000	6	5.3	0.809129
897	Aparajito	170215	44	7.9	2.80051
42522	The Hired Hand	0	15	6.8	1.500499
11657	Le Cercle Rouge	0	116	7.6	6.616907
224	Man of Marble	0	16	5.8	2.78344
27117	Sherlock Holmes and the Voice of Terror	0	18	7.3	2.134728
50553	Sherlock Holmes Faces Death	0	16	7.2	1.454775
44383	Sherlock Holmes in Washington	0	14	7.4	5.165507
78331	The Solid Gold Cadillac	0	3	6.8	0.441071
10922	The Human Stain	0	124	6.1	8.408429
43708	Die, Mommie, Die!	320092	17	6.6	0.950658
240177	Dirt	0	1	6.0	0.07890499999999999
51707	Girlhood	0	5	7.4	0.19000899999999998
30349	Mail Order Bride	0	3	2.8	0.788215
13537	Shattered Glass	2944752	114	6.6	6.0872
28446	Suspended Animation	0	0	0.0	0.12486300000000002
605	The Matrix Revolutions	424988211	3155	6.4	15.368205
33222	The Revolution Will Not Be Televised	0	15	7.6	1.845605
10719	Elf	173398518	1007	6.4	8.754132
266741	Standard Time	0	0	0.0	0.0023899999999999998
23995	Billabong Odyssey	0	0	0.0	0.003915999999999999
1277	Gloomy Sunday	585604	12	7.8	0.737097
1836	In My Skin	0	36	6.3	2.6862340000000002
292974	Just an American Boy	0	0	0.0	0.002353
508	Love Actually	244931766	1917	7.0	10.586815
197563	Love Forbidden	0	3	6.0	0.128164
11846	Father of the Bride	89325780	355	6.2	5.490622
50314	My Architect	0	8	7.0	0.46647700000000003
10715	Looney Tunes: Back in Action	68514844	302	5.6	13.666488000000001
8619	Master and Commander: The Far Side of the World	212011111	808	6.9	8.693298
21525	Tupac: Resurrection	7808524	26	8.0	2.409278
14892	The Big Empty	0	22	6.1	2.441745
12146	The Missing	0	162	6.1	8.975439
10588	The Cat in the Hat	0	380	4.9	13.706053
4970	Gothika	141591324	643	5.8	10.939066
470	21 Grams	60427839	943	7.2	6.372278
11042	The Barbarian Invasions	3432342	80	6.7	4.125182
44708	Blue Gate Crossing	0	19	7.2	2.389238
10147	Bad Santa	76488889	666	6.4	10.930143
10756	The Haunted Mansion	182290266	481	5.1	11.605735000000001
9562	Timeline	43935763	324	5.4	6.982761999999999
36068	Marquis	0	8	5.7	0.9148729999999999
11012	Damage	7532911	76	6.7	6.384589
279714	OT: Our Town	0	1	5.0	0.052777
30068	Devil's Playground	0	14	6.7	1.0784209999999999
40913	Dance with a Stranger	0	13	5.5	2.050411
158413	Journeys with George	0	1	8.0	0.20271199999999998
9556	Darkman	48878502	304	6.2	8.899417999999999
13581	Dead of Night	0	46	6.8	6.954992999999999
1702	Death Machine	1422749	26	5.8	9.217153
19184	The Last Battle	0	34	6.4	2.524734
24203	Desk Set	0	28	6.9	2.007373
9065	Europa	0	71	7.3	3.1623799999999997
44479	The Watermelon Woman	0	2	8.0	0.09048099999999999
4823	Final Analysis	28590665	61	5.4	4.437069999999999
10168	The Freshman	0	69	6.4	4.470254
10234	Funny Games	0	385	7.3	9.314129
38939	Tales from the Crypt	0	52	7.2	4.407775
10952	New Jack City	47624253	134	6.3	12.979446000000001
14022	Slacker	0	79	6.4	4.5201459999999996
860	WarGames	79567667	517	7.0	8.321647
41521	Mr. Hobbs Takes a Vacation	0	22	6.0	3.04045
48035	Ordet	0	66	7.8	3.132172
5000	Forbidden Games	10188	68	7.8	3.936747
22744	Jane Eyre	0	29	6.6	2.1880290000000002
17831	A Tale of Two Cities	0	16	6.5	7.737271000000001
780	The Passion of Joan of Arc	0	159	8.2	8.903953
31510	Ben-Hur: A Tale of the Christ	9000000	20	7.3	2.301098
234	The Cabinet of Dr. Caligari	0	279	7.7	7.191271
899	Broken Blossoms	0	41	6.9	3.185824
8289	Gorky Park	16175602	62	6.4	4.598954
11583	The First Great Train Robbery	0	74	6.6	5.393807
11002	Greystoke: The Legend of Tarzan, Lord of the Apes	45858563	111	6.0	4.627865
6472	Guarding Tess	0	86	5.9	8.847461000000001
5143	Hannah and Her Sisters	40084041	224	7.6	9.57874
11384	The Hard Way	65595485	116	6.1	7.122938
5227	Hercules in New York	0	63	3.7	3.97439
8010	Highlander II: The Quickening	15556340	213	4.5	8.032638
10410	Hoffa	0	84	6.1	5.027522
47095	House of Cards	0	17	6.7	4.946028
10407	Housesitter	0	111	5.6	4.569249
9292	Hudson Hawk	17218080	275	5.4	9.782014
11850	Invasion of the Body Snatchers	24046533	231	7.1	5.219641
48745	Mindwalk	0	13	6.5	0.1223
2297	Kafka	0	28	6.6	7.693274000000001
951	Kindergarten Cop	201957688	643	5.8	3.67003
10804	King Ralph	0	88	5.3	5.169223000000001
5765	Knight Moves	0	47	5.7	7.431507000000001
9319	The Last Boy Scout	59509925	502	6.5	10.550259
1643	Last Tango in Paris	36144000	240	7.1	12.74564
2007	Lorenzo's Oil	7286388	108	6.6	9.968395
10995	The Lover	0	100	6.5	7.281965
8047	Matador	0	43	6.7	3.518094
2612	Mr. Destiny	15379253	60	6.1	4.414928
3112	The Night of the Hunter	0	335	7.9	7.8923369999999995
10413	Nowhere to Run	0	120	5.5	9.812648
2611	Only the Lonely	21830957	40	6.2	10.313689
1825	Over the Top	16057580	331	5.7	8.431956
10538	Passenger 57	44065653	264	5.6	18.451321
11092	Presumed Innocent	221303188	155	6.6	7.025657000000001
18410	Project X	18532286	77	6.2	10.000775
14904	Proof	524668	24	6.3	2.616309
19065	Pure Luck	24941969	32	5.5	2.07443
3176	Battle Royale	25000000	992	7.3	12.701098
9261	The Wedding Banquet	6933459	42	6.8	2.709403
5336	Salò, or the 120 Days of Sodom	0	332	6.4	7.7054789999999995
23908	A Midnight Clear	0	29	6.9	7.210452
14671	Summer School	35114428	68	6.3	4.912294999999999
11509	Silverado	0	147	7.1	8.748084
10729	Quick Change	0	75	6.3	4.122959
29437	Rabid	0	90	6.4	11.284125999999999
20763	Radio Flyer	4651977	54	6.6	5.618237000000001
2047	The Real McCoy	0	42	5.8	3.790875
14249	Revenge	15645616	89	6.0	7.4294910000000005
10021	The Secret of My Success	110996879	151	6.2	5.409557
11634	Show Me Love	0	134	7.1	10.58342
14746	Streets of Fire	8089290	105	6.6	6.958758
11824	Teen Wolf	0	292	6.0	10.940057000000001
8222	High Heels	1710057	66	7.2	4.563892
20067	Things You Can Tell Just by Looking at Her	0	14	6.4	4.166882
12395	Thunderheart	0	68	6.0	3.212558
9846	To Live and Die in L.A.	17307019	129	6.8	6.186999
23719	Trapped in Paradise	5777916	58	5.8	4.720594999999999
11986	Betty Blue	2003822	88	7.5	6.493744
1626	Vivre Sa Vie	24517	105	7.6	11.30591
483	Wild at Heart	14560247	341	7.0	8.528622
10166	The Witches	15360553	224	6.7	8.208991000000001
6069	The Witches of Eastwick	63766510	334	6.2	13.031671000000001
11018	Year of the Dragon	18707466	70	6.5	7.505786
11676	Nothing to Lose	0	174	6.3	6.287242
28293	Flying Down to Rio	0	15	6.6	5.110346
28292	Follow the Fleet	0	10	7.1	6.363505
3681	What's New Pussycat?	0	40	6.0	2.705723
43875	Mary of Scotland	1276000	8	6.6	4.466335
31798	Roberta	0	7	6.1	5.424847
43436	Little Women	0	34	7.6	5.551702
20325	Swing Time	2600000	47	7.1	6.5075970000000005
17687	The Public Enemy	0	77	7.3	4.841185
19075	A Midsummer Night's Dream	0	11	5.2	2.1106529999999997
41465	Life with Father	0	13	6.4	0.8802770000000001
17641	National Velvet	0	23	7.3	2.307369
12545	Jesus Christ Superstar	13200000	146	7.1	4.980716
27972	Dark Victory	0	34	7.0	7.607677000000001
898	Birdman of Alcatraz	3100000	71	7.0	4.471515
2000	Aguirre: The Wrath of God	0	210	7.5	10.996825999999999
648	Beauty and the Beast	0	133	7.8	4.798852
618	The Birth of a Nation	11000000	109	6.4	5.113205000000001
44162	The Blue Kite	0	11	7.4	2.1646799999999997
19120	Juliet of the Spirits	0	47	7.4	5.348358999999999
4024	Last Year at Marienbad	0	103	7.6	8.334883
11316	The Tragedy of Macbeth	0	70	7.0	4.5224400000000005
3089	Red River	9012000	85	7.3	6.09018
29845	A Woman Under the Influence	0	87	7.8	8.824282
995	Stagecoach	1103757	216	7.6	7.9704619999999995
1594	A Shot in the Dark	12368234	115	7.2	6.8728880000000006
32318	The Navigator	0	38	7.3	3.031803
